"anio_eleccion","eleccion","CUT_COM","comuna_clean","pisi_score","pct_militante","pct_militante_win","has_militante","reelection_rate_militante","comuna_original","comuna_repaired"
1992,"Municipales","07303","LICANTEN",0.680555555555556,75,83.3333333333333,1,NA,"Licantén","Licantén"
1992,"Municipales","05802","LIMACHE",0.659420289855072,69.5652173913043,83.3333333333333,1,NA,"Limache","Limache"
1992,"Municipales","07401","LINARES",0.712962962962963,83.3333333333333,83.3333333333333,1,NA,"Linares","Linares"
1992,"Municipales","06203","LITUECHE",0.704861111111111,81.25,83.3333333333333,1,NA,"Litueche","Litueche"
1992,"Municipales","05703","LLAILLAY",0.744949494949495,77.2727272727273,100,1,NA,"Llaillay","Llaillay"
1992,"Municipales","10107","LLANQUIHUE",0.741830065359477,76.4705882352941,100,1,NA,"Llanquihue","Llanquihue"
1992,"Municipales","13115","LO BARNECHEA",0.671717171717172,72.7272727272727,83.3333333333333,1,NA,"Lo Barnechea","Lo Barnechea"
1992,"Municipales","13116","LO ESPEJO",0.694444444444444,75,87.5,1,NA,"Lo Espejo","Lo Espejo"
1992,"Municipales","13117","LO PRADO",0.7,80,83.3333333333333,1,NA,"Lo Prado","Lo Prado"
1992,"Municipales","06304","LOLOL",0.694444444444445,78.5714285714286,83.3333333333333,1,NA,"Lolol","Lolol"
1992,"Municipales","09109","LONCOCHE",0.760416666666667,81.25,100,1,NA,"Loncoche","Loncoche"
1992,"Municipales","07403","LONGAVI",0.760416666666667,81.25,100,1,NA,"Longaví","Longaví"
1992,"Municipales","09205","LONQUIMAY",0.525252525252525,63.6363636363636,50,1,NA,"Lonquimay","Lonquimay"
1992,"Municipales","08206","LOS ALAMOS",0.614197530864197,72.2222222222222,66.6666666666667,1,NA,"Los Alamos","Los Alamos"
1992,"Municipales","05301","LOS ANDES",0.654589371980676,82.6086956521739,66.6666666666667,1,NA,"Los Andes","Los Andes"
1992,"Municipales","08301","LOS ANGELES",0.625,78.5714285714286,62.5,1,NA,"Los Angeles","Los Angeles"
1992,"Municipales","14104","LOS LAGOS",0.654589371980676,82.6086956521739,66.6666666666667,1,NA,"Los Lagos","Los Lagos"
1992,"Municipales","10106","LOS MUERMOS",0.600694444444444,68.75,66.6666666666667,1,NA,"Los Muermos","Los Muermos"
1992,"Municipales","09206","LOS SAUCES",0.688034188034188,76.9230769230769,83.3333333333333,1,NA,"Los Sauces","Los Sauces"
1992,"Municipales","04203","LOS VILOS",0.693236714975845,78.2608695652174,83.3333333333333,1,NA,"Los Vilos","Los Vilos"
1992,"Municipales","08106","LOTA",0.719907407407407,70.8333333333333,100,1,NA,"Lota","Lota"
1992,"Municipales","09207","LUMACO",0.669753086419753,72.2222222222222,83.3333333333333,1,NA,"Lumaco","Lumaco"
1992,"Municipales","06108","MACHALI",0.693236714975845,78.2608695652174,83.3333333333333,1,NA,"Machalí","Machalí"
1992,"Municipales","13118","MACUL",0.726851851851852,83.3333333333333,87.5,1,NA,"Macul","Macul"
1992,"Municipales","14105","MAFIL",0.691358024691358,77.7777777777778,83.3333333333333,1,NA,"Máfil","Máfil"
1992,"Municipales","13119","MAIPU",0.743055555555555,87.5,87.5,1,NA,"Maipú","Maipú"
1992,"Municipales","06109","MALLOA",0.625,75,66.6666666666667,1,NA,"Malloa","Malloa"
1992,"Municipales","06204","MARCHIHUE",0.648148148148148,66.6666666666667,83.3333333333333,1,NA,"Marchihue","Marchihue"
1992,"Municipales","02302","MARIA ELENA",0.496732026143791,70.5882352941177,33.3333333333333,1,NA,"María Elena","María Elena"
1992,"Municipales","13504","MARIA PINTO",0.600694444444444,68.75,66.6666666666667,1,NA,"María Pinto","María Pinto"
1992,"Municipales","14106","MARIQUINA",0.686274509803922,76.4705882352941,83.3333333333333,1,NA,"Mariquina","Mariquina"
1992,"Municipales","07105","MAULE",0.669753086419753,72.2222222222222,83.3333333333333,1,NA,"Maule","Maule"
1992,"Municipales","10108","MAULLIN",0.736842105263158,89.4736842105263,83.3333333333333,1,NA,"Maullín","Maullín"
1992,"Municipales","02102","MEJILLONES",0.626543209876543,61.1111111111111,83.3333333333333,1,NA,"Mejillones","Mejillones"
1992,"Municipales","09110","MELIPEUCO",0.584967320261438,64.7058823529412,66.6666666666667,1,NA,"Melipeuco","Melipeuco"
1992,"Municipales","13501","MELIPILLA",0.603864734299517,69.5652173913043,66.6666666666667,1,NA,"Melipilla","Melipilla"
1992,"Municipales","07304","MOLINA",0.62962962962963,76.1904761904762,66.6666666666667,1,NA,"Molina","Molina"
1992,"Municipales","04303","MONTE PATRIA",0.707070707070707,81.8181818181818,83.3333333333333,1,NA,"Monte Patria","Monte Patria"
1992,"Municipales","06110","MOSTAZAL",0.625,75,66.6666666666667,1,NA,"Mostazal","Mostazal"
1992,"Municipales","08305","MULCHEN",0.760416666666667,81.25,100,1,NA,"Mulchén","Mulchén"
1992,"Municipales","08306","NACIMIENTO",0.626543209876543,61.1111111111111,83.3333333333333,1,NA,"Nacimiento","Nacimiento"
1992,"Municipales","06305","NANCAGUA",0.707070707070707,81.8181818181818,83.3333333333333,1,NA,"Nancagua","Nancagua"
1992,"Municipales","12401","NATALES",0.648148148148148,80.9523809523809,66.6666666666667,1,NA,"Natales","Natales"
1992,"Municipales","06205","NAVIDAD",0.695906432748538,78.9473684210526,83.3333333333333,1,NA,"Navidad","Navidad"
1992,"Municipales","08307","NEGRETE",0.618518518518518,73.3333333333333,66.6666666666667,1,NA,"Negrete","Negrete"
1992,"Municipales","16204","NINHUE",0.487179487179487,53.8461538461538,50,1,NA,"Ninhue","Ninhue"
1992,"Municipales","16303","NIQUEN",0.592592592592592,66.6666666666667,66.6666666666667,1,NA,"Ñiquén","Ñiquén"
1992,"Municipales","05506","NOGALES",0.712962962962963,83.3333333333333,83.3333333333333,1,NA,"Nogales","Nogales"
1992,"Municipales","09111","NUEVA IMPERIAL",0.724747474747475,86.3636363636364,83.3333333333333,1,NA,"Nueva Imperial","Nueva Imperial"
1992,"Municipales","13120","NUNOA",0.766283524904214,82.7586206896552,100,1,NA,"Ñuñoa","Ñuñoa"
1992,"Municipales","11302","OHIGGINS",0.601010101010101,54.5454545454545,83.3333333333333,1,NA,"O'Higgins","O'Higgins"
1992,"Municipales","06111","OLIVAR",0.648148148148148,66.6666666666667,83.3333333333333,1,NA,"Olivar","Olivar"
1992,"Municipales","02202","OLLAGUE",0.308080808080808,36.3636363636364,16.6666666666667,1,NA,"Ollagüe","Ollagüe"
1992,"Municipales","05803","OLMUE",0.792397660818713,89.4736842105263,100,1,NA,"Olmué","Olmué"
1992,"Municipales","10301","OSORNO",0.694444444444444,75,87.5,1,NA,"Osorno","Osorno"
1992,"Municipales","04301","OVALLE",0.797979797979798,90.9090909090909,100,1,NA,"Ovalle","Ovalle"
1992,"Municipales","04105","PAIGUANO",0.625,75,66.6666666666667,1,NA,"Paiguano","Paiguano"
1992,"Municipales","14107","PAILLACO",0.748792270531401,78.2608695652174,100,1,NA,"Paillaco","Paillaco"
1992,"Municipales","13404","PAINE",0.625,75,66.6666666666667,1,NA,"Paine","Paine"
1992,"Municipales","10404","PALENA",0.742424242424243,90.9090909090909,83.3333333333333,1,NA,"Palena","Palena"
1992,"Municipales","06306","PALMILLA",0.781481481481481,86.6666666666667,100,1,NA,"Palmilla","Palmilla"
1992,"Municipales","14108","PANGUIPULLI",0.58695652173913,65.2173913043478,66.6666666666667,1,NA,"Panguipulli","Panguipulli"
1992,"Municipales","05704","PANQUEHUE",0.741830065359477,76.4705882352941,100,1,NA,"Panquehue","Panquehue"
1992,"Municipales","05403","PAPUDO",0.694444444444445,78.5714285714286,83.3333333333333,1,NA,"Papudo","Papudo"
1992,"Municipales","06206","PAREDONES",0.751461988304094,78.9473684210526,100,1,NA,"Paredones","Paredones"
1992,"Municipales","07404","PARRAL",0.777777777777778,85.7142857142857,100,1,NA,"Parral","Parral"
1992,"Municipales","13121","PEDRO AGUIRRE CERDA",0.758064516129032,80.6451612903226,100,1,NA,"Pedro Aguirre Cerda","Pedro Aguirre Cerda"
1992,"Municipales","07106","PELARCO",0.669753086419753,72.2222222222222,83.3333333333333,1,NA,"Pelarco","Pelarco"
1992,"Municipales","07203","PELLUHUE",0.743589743589744,76.9230769230769,100,1,NA,"Pelluhue","Pelluhue"
1992,"Municipales","16105","PEMUCO",0.560606060606061,72.7272727272727,50,1,NA,"Pemuco","Pemuco"
1992,"Municipales","13605","PENAFLOR",0.707070707070707,81.8181818181818,83.3333333333333,1,NA,"Peñaflor","Peñaflor"
1992,"Municipales","13122","PENALOLEN",0.659259259259259,76.6666666666667,75,1,NA,"Peñalolén","Peñalolén"
1992,"Municipales","07107","PENCAHUE",0.712962962962963,83.3333333333333,83.3333333333333,1,NA,"Pencahue","Pencahue"
1992,"Municipales","08107","PENCO",0.703703703703704,80.9523809523809,83.3333333333333,1,NA,"Penco","Penco"
1992,"Municipales","06307","PERALILLO",0.666666666666667,85.7142857142857,66.6666666666667,1,NA,"Peralillo","Peralillo"
1992,"Municipales","09113","PERQUENCO",0.680555555555556,75,83.3333333333333,1,NA,"Perquenco","Perquenco"
1992,"Municipales","05404","PETORCA",0.709150326797386,82.3529411764706,83.3333333333333,1,NA,"Petorca","Petorca"
1992,"Municipales","06112","PEUMO",0.675438596491228,73.6842105263158,83.3333333333333,1,NA,"Peumo","Peumo"
1992,"Municipales","01405","PICA",0.618518518518518,73.3333333333333,66.6666666666667,1,NA,"Pica","Pica"
1992,"Municipales","06113","PICHIDEGUA",0.65359477124183,82.3529411764706,66.6666666666667,1,NA,"Pichidegua","Pichidegua"
1992,"Municipales","06201","PICHILEMU",0.710144927536232,82.6086956521739,83.3333333333333,1,NA,"Pichilemu","Pichilemu"
1992,"Municipales","16106","PINTO",0.65625,68.75,83.3333333333333,1,NA,"Pinto","Pinto"
1992,"Municipales","13202","PIRQUE",0.764705882352941,82.3529411764706,100,1,NA,"Pirque","Pirque"
1992,"Municipales","09114","PITRUFQUEN",0.74537037037037,91.6666666666667,83.3333333333333,1,NA,"Pitrufquén","Pitrufquén"
1992,"Municipales","06308","PLACILLA",0.704861111111111,81.25,83.3333333333333,1,NA,"Placilla","Placilla"
1992,"Municipales","16205","PORTEZUELO",0.704861111111111,81.25,83.3333333333333,1,NA,"Portezuelo","Portezuelo"
1992,"Municipales","12301","PORVENIR",0.592592592592592,66.6666666666667,66.6666666666667,1,NA,"Porvenir","Porvenir"
1992,"Municipales","01401","POZO ALMONTE",0.648148148148148,66.6666666666667,83.3333333333333,1,NA,"Pozo Almonte","Pozo Almonte"
1992,"Municipales","12302","PRIMAVERA",0.431623931623932,53.8461538461538,33.3333333333333,1,NA,"Primavera","Primavera"
1992,"Municipales","13123","PROVIDENCIA",0.67798353909465,81.4814814814815,75,1,NA,"Providencia","Providencia"
1992,"Municipales","05105","PUCHUNCAVI",0.527777777777778,64.2857142857143,50,1,NA,"Puchuncaví","Puchuncaví"
1992,"Municipales","09115","PUCON",0.564327485380117,73.6842105263158,50,1,NA,"Pucón","Pucón"
1992,"Municipales","13124","PUDAHUEL",0.712962962962963,83.3333333333333,83.3333333333333,1,NA,"Pudahuel","Pudahuel"
1992,"Municipales","13201","PUENTE ALTO",0.741487455197133,87.0967741935484,87.5,1,NA,"Puente Alto","Puente Alto"
1992,"Municipales","10101","PUERTO MONTT",0.762626262626263,81.8181818181818,100,1,NA,"Puerto Montt","Puerto Montt"
1992,"Municipales","10302","PUERTO OCTAY",0.743589743589744,76.9230769230769,100,1,NA,"Puerto Octay","Puerto Octay"
1992,"Municipales","10109","PUERTO VARAS",0.741830065359477,76.4705882352941,100,1,NA,"Puerto Varas","Puerto Varas"
1992,"Municipales","06309","PUMANQUE",0.760416666666667,81.25,100,1,NA,"Pumanque","Pumanque"
1992,"Municipales","04304","PUNITAQUI",0.640350877192982,78.9473684210526,66.6666666666667,1,NA,"Punitaqui","Punitaqui"
1992,"Municipales","12101","PUNTA ARENAS",0.743055555555555,87.5,87.5,1,NA,"Punta Arenas","Punta Arenas"
1992,"Municipales","10206","PUQUELDON",0.790123456790123,88.8888888888889,100,1,NA,"Puqueldón","Puqueldón"
1992,"Municipales","09208","PUREN",0.762626262626263,81.8181818181818,100,1,NA,"Purén","Purén"
1992,"Municipales","10303","PURRANQUE",0.669753086419753,72.2222222222222,83.3333333333333,1,NA,"Purranque","Purranque"
1992,"Municipales","05705","PUTAENDO",0.78030303030303,86.3636363636364,100,1,NA,"Putaendo","Putaendo"
1992,"Municipales","15201","PUTRE",0.537037037037037,66.6666666666667,50,1,NA,"Putre","Putre"
